Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Cr-Ge-O-S,6.592000,6.592000,19.417000,1.000000,-26.450000,102.920000,373.960000,373.960000,-64.690000,-64.690000,38.230000,38.230000,-3.890000,-3.890000
Cr-Ge-O-Se,6.616000,6.616000,19.274000,1.000000,-19.560000,127.590000,812.960000,812.960000,-73.570000,-73.570000,54.020000,54.020000,-6.520000,-6.520000
Cr-Ge-O-Te,6.084000,6.084000,22.791000,1.000000,55.820000,-6.150000,55.140000,55.140000,30.980000,30.980000,24.840000,24.840000,-0.110000,-0.110000
Cr-Ge-Se-O,6.049000,6.049000,23.054000,1.000000,207.050000,91.970000,166.200000,166.200000,57.540000,57.540000,149.510000,149.510000,0.440000,0.440000
Cr-Ge-Se-S,6.660000,6.660000,19.018000,1.000000,104.790000,24.950000,98.850000,98.850000,39.920000,39.920000,64.870000,64.870000,0.240000,0.240000
Cr-Ge-Se-Te,6.958000,6.958000,17.424000,1.000000,1.320000,-30.460000,-699.300000,-699.300000,15.890000,15.890000,-14.570000,-14.570000,-23.000000,-23.000000
Cr-Ge-S-O,5.922000,5.922000,24.056000,1.000000,245.650000,78.050000,220.850000,220.850000,83.800000,83.800000,161.850000,161.850000,0.320000,0.320000
Cr-Ge-S-Se,6.740000,6.740000,18.573000,1.000000,-82.750000,-138.230000,148.150000,148.150000,27.740000,27.740000,-110.490000,-110.490000,1.670000,1.670000
Cr-Ge-S-Te,6.760000,6.760000,18.460000,1.000000,-15.580000,-31.880000,49.650000,49.650000,8.150000,8.150000,-23.730000,-23.730000,2.050000,2.050000
Cr-Ge-Te-O,6.268000,6.268000,21.474000,1.000000,135.710000,103.000000,57.540000,57.540000,16.360000,16.360000,119.360000,119.360000,0.760000,0.760000
Cr-Ge-Te-S,6.951000,6.951000,17.461000,1.000000,59.350000,10.670000,57.440000,57.440000,24.340000,24.340000,35.010000,35.010000,0.180000,0.180000
Cr-Ge-Te-Se,7.101000,7.101000,16.732000,1.000000,75.380000,45.530000,47.890000,47.890000,14.930000,14.930000,60.450000,60.450000,0.600000,0.600000
Cr-Hf-O-S,6.495000,6.495000,19.998000,1.000000,65.590000,132.140000,-200.620000,-200.620000,-33.280000,-33.280000,98.870000,98.870000,2.010000,2.010000
Cr-Hf-O-Se,6.624000,6.624000,19.227000,1.000000,-42.380000,8.720000,-40.590000,-40.590000,-25.550000,-25.550000,-16.830000,-16.830000,-0.210000,-0.210000
Cr-Hf-O-Te,6.308000,6.308000,21.205000,1.000000,75.690000,25.590000,67.040000,67.040000,25.050000,25.050000,50.640000,50.640000,0.340000,0.340000
Cr-Hf-Se-O,6.429000,6.429000,20.411000,1.000000,230.270000,92.100000,193.430000,193.430000,69.090000,69.090000,161.180000,161.180000,0.400000,0.400000
Cr-Hf-Se-S,6.958000,6.958000,17.426000,1.000000,96.550000,27.760000,88.570000,88.570000,34.390000,34.390000,62.160000,62.160000,0.290000,0.290000
Cr-Hf-Se-Te,7.034000,7.034000,17.052000,1.000000,-15.020000,36.560000,73.980000,73.980000,-25.790000,-25.790000,10.770000,10.770000,-2.430000,-2.430000
Cr-Hf-S-O,6.338000,6.338000,20.999000,1.000000,195.170000,65.670000,173.070000,173.070000,64.750000,64.750000,130.420000,130.420000,0.340000,0.340000
Cr-Hf-S-Se,6.887000,6.887000,17.789000,1.000000,92.710000,38.620000,76.620000,76.620000,27.040000,27.040000,65.670000,65.670000,0.420000,0.420000
Cr-Hf-S-Te,6.893000,6.893000,17.754000,1.000000,-46.860000,16.460000,-41.080000,-41.080000,-31.660000,-31.660000,-15.200000,-15.200000,-0.350000,-0.350000
Cr-Hf-Te-O,6.578000,6.578000,19.497000,1.000000,206.640000,98.620000,159.570000,159.570000,54.010000,54.010000,152.630000,152.630000,0.480000,0.480000
Cr-Hf-Te-S,7.045000,7.045000,16.999000,1.000000,110.640000,42.180000,94.560000,94.560000,34.230000,34.230000,76.410000,76.410000,0.380000,0.380000
Cr-Hf-Te-Se,7.177000,7.177000,16.380000,1.000000,114.690000,37.930000,102.150000,102.150000,38.380000,38.380000,76.310000,76.310000,0.330000,0.330000
Cr-Mn-O-S,6.511000,6.511000,19.901000,1.000000,-41.140000,57.590000,39.480000,39.480000,-49.370000,-49.370000,8.230000,8.230000,-1.400000,-1.400000
Cr-Mn-O-Se,5.970000,5.970000,23.669000,1.000000,46.660000,8.710000,45.030000,45.030000,18.970000,18.970000,27.690000,27.690000,0.190000,0.190000
Cr-Mn-O-Te,6.188000,6.188000,22.032000,1.000000,-33.750000,-35.740000,4.100000,4.100000,1.000000,1.000000,-34.740000,-34.740000,1.060000,1.060000
Cr-Mn-Se-O,5.997000,5.997000,23.457000,1.000000,-175.110000,-118.980000,-94.260000,-94.260000,-28.060000,-28.060000,-147.050000,-147.050000,0.680000,0.680000
Cr-Mn-Se-S,6.299000,6.299000,21.263000,1.000000,207.880000,-15.600000,206.710000,206.710000,111.740000,111.740000,96.140000,96.140000,-0.080000,-0.080000
Cr-Mn-Se-Te,6.641000,6.641000,19.131000,1.000000,147.580000,44.630000,134.080000,134.080000,51.470000,51.470000,96.100000,96.100000,0.300000,0.300000
Cr-Mn-S-O,5.850000,5.850000,24.649000,1.000000,104.160000,53.080000,77.110000,77.110000,25.540000,25.540000,78.620000,78.620000,0.510000,0.510000
Cr-Mn-S-Se,6.215000,6.215000,21.839000,1.000000,245.420000,8.360000,245.130000,245.130000,118.530000,118.530000,126.890000,126.890000,0.030000,0.030000
Cr-Mn-S-Te,6.504000,6.504000,19.941000,1.000000,101.720000,40.170000,85.860000,85.860000,30.780000,30.780000,70.940000,70.940000,0.390000,0.390000
Cr-Mn-Te-O,6.432000,6.432000,20.394000,1.000000,281.530000,61.560000,268.070000,268.070000,109.980000,109.980000,171.540000,171.540000,0.220000,0.220000
Cr-Mn-Te-S,6.620000,6.620000,19.252000,1.000000,71.820000,48.680000,38.830000,38.830000,11.570000,11.570000,60.250000,60.250000,0.680000,0.680000
Cr-Mn-Te-Se,6.747000,6.747000,18.531000,1.000000,122.850000,49.850000,102.620000,102.620000,36.500000,36.500000,86.350000,86.350000,0.410000,0.410000
Cr-Mo-O-S,6.018000,6.018000,23.292000,1.000000,29.890000,-92.690000,-257.500000,-257.500000,61.290000,61.290000,-31.400000,-31.400000,-3.100000,-3.100000
Cr-Mo-O-Se,6.134000,6.134000,22.425000,1.000000,-94.430000,-110.880000,35.750000,35.750000,8.220000,8.220000,-102.650000,-102.650000,1.170000,1.170000
Cr-Mo-O-Te,6.285000,6.285000,21.357000,1.000000,58.620000,61.620000,-6.160000,-6.160000,-1.500000,-1.500000,60.120000,60.120000,1.050000,1.050000
Cr-Mo-Se-O,6.033000,6.033000,23.179000,1.000000,136.420000,109.720000,48.190000,48.190000,13.350000,13.350000,123.070000,123.070000,0.800000,0.800000
Cr-Mo-Se-S,6.332000,6.332000,21.040000,1.000000,152.680000,81.830000,108.830000,108.830000,35.430000,35.430000,117.250000,117.250000,0.540000,0.540000
Cr-Mo-Se-Te,6.691000,6.691000,18.847000,1.000000,98.320000,26.190000,91.340000,91.340000,36.070000,36.070000,62.250000,62.250000,0.270000,0.270000
Cr-Mo-S-O,5.884000,5.884000,24.369000,1.000000,231.100000,125.070000,163.420000,163.420000,53.020000,53.020000,178.080000,178.080000,0.540000,0.540000
Cr-Mo-S-Se,6.309000,6.309000,21.195000,1.000000,164.670000,38.850000,155.500000,155.500000,62.910000,62.910000,101.760000,101.760000,0.240000,0.240000
Cr-Mo-S-Te,6.585000,6.585000,19.458000,1.000000,94.080000,37.110000,79.440000,79.440000,28.480000,28.480000,65.600000,65.600000,0.390000,0.390000
Cr-Mo-Te-O,6.533000,6.533000,19.764000,1.000000,81.340000,-16.430000,78.010000,78.010000,48.880000,48.880000,32.450000,32.450000,-0.200000,-0.200000
Cr-Mo-Te-S,6.584000,6.584000,19.464000,1.000000,122.780000,79.750000,70.980000,70.980000,21.520000,21.520000,101.270000,101.270000,0.650000,0.650000
Cr-Mo-Te-Se,6.662000,6.662000,19.010000,1.000000,153.420000,94.140000,95.660000,95.660000,29.640000,29.640000,123.780000,123.780000,0.610000,0.610000
Cr-Pb-O-S,6.663000,6.663000,19.003000,1.000000,-48.960000,14.050000,-44.930000,-44.930000,-31.510000,-31.510000,-17.450000,-17.450000,-0.290000,-0.290000
Cr-Pb-O-Se,5.974000,5.974000,23.641000,1.000000,-32.530000,-44.100000,27.240000,27.240000,5.780000,5.780000,-38.310000,-38.310000,1.360000,1.360000
Cr-Pb-O-Te,6.223000,6.223000,21.784000,1.000000,-93.830000,-83.570000,-19.410000,-19.410000,-5.130000,-5.130000,-88.700000,-88.700000,0.890000,0.890000
Cr-Pb-Se-O,6.628000,6.628000,19.202000,1.000000,143.120000,70.510000,108.380000,108.380000,36.300000,36.300000,106.810000,106.810000,0.490000,0.490000
Cr-Pb-Se-S,7.104000,7.104000,16.718000,1.000000,-76.450000,-110.120000,82.190000,82.190000,16.840000,16.840000,-93.280000,-93.280000,1.440000,1.440000
Cr-Pb-Se-Te,6.463000,6.463000,20.198000,1.000000,159.990000,3.950000,159.900000,159.900000,78.020000,78.020000,81.970000,81.970000,0.020000,0.020000
Cr-Pb-S-O,6.513000,6.513000,19.887000,1.000000,109.530000,36.360000,97.460000,97.460000,36.590000,36.590000,72.940000,72.940000,0.330000,0.330000
Cr-Pb-S-Se,6.128000,6.128000,22.465000,1.000000,14.780000,36.790000,-76.780000,-76.780000,-11.000000,-11.000000,25.790000,25.790000,2.490000,2.490000
Cr-Pb-S-Te,6.362000,6.362000,20.842000,1.000000,139.480000,37.040000,129.650000,129.650000,51.220000,51.220000,88.260000,88.260000,0.270000,0.270000
Cr-Pb-Te-O,6.824000,6.824000,18.115000,1.000000,127.390000,64.020000,95.210000,95.210000,31.680000,31.680000,95.700000,95.700000,0.500000,0.500000
Cr-Pb-Te-S,7.332000,7.332000,15.692000,1.000000,4.200000,-33.220000,-258.580000,-258.580000,18.710000,18.710000,-14.510000,-14.510000,-7.910000,-7.910000
Cr-Pb-Te-Se,7.538000,7.538000,14.846000,1.000000,23.580000,32.120000,-20.160000,-20.160000,-4.270000,-4.270000,27.850000,27.850000,1.360000,1.360000
Cr-Si-O-S,6.194000,6.194000,21.989000,1.000000,154.650000,38.260000,145.180000,145.180000,58.190000,58.190000,96.460000,96.460000,0.250000,0.250000
Cr-Si-O-Se,6.404000,6.404000,20.573000,1.000000,63.500000,174.500000,-416.060000,-416.060000,-55.500000,-55.500000,119.000000,119.000000,2.750000,2.750000
Cr-Si-O-Te,6.452000,6.452000,20.263000,1.000000,47.130000,142.250000,-382.230000,-382.230000,-47.560000,-47.560000,94.690000,94.690000,3.020000,3.020000
Cr-Si-Se-O,5.812000,5.812000,24.977000,1.000000,161.730000,127.160000,61.740000,61.740000,17.280000,17.280000,144.450000,144.450000,0.790000,0.790000
Cr-Si-Se-S,6.483000,6.483000,20.072000,1.000000,139.790000,26.620000,134.720000,134.720000,56.580000,56.580000,83.200000,83.200000,0.190000,0.190000
Cr-Si-Se-Te,7.024000,7.024000,17.102000,1.000000,-101.950000,-90.360000,-21.880000,-21.880000,-5.800000,-5.800000,-96.160000,-96.160000,0.890000,0.890000
Cr-Si-S-O,5.687000,5.687000,26.084000,1.000000,268.400000,74.990000,247.450000,247.450000,96.710000,96.710000,171.690000,171.690000,0.280000,0.280000
Cr-Si-S-Se,6.639000,6.639000,19.139000,1.000000,113.830000,57.600000,84.680000,84.680000,28.110000,28.110000,85.710000,85.710000,0.510000,0.510000
Cr-Si-S-Te,6.987000,6.987000,17.283000,1.000000,-67.310000,-41.380000,-41.860000,-41.860000,-12.960000,-12.960000,-54.340000,-54.340000,0.610000,0.610000
Cr-Si-Te-O,6.032000,6.032000,23.185000,1.000000,-571.700000,-417.290000,-267.120000,-267.120000,-77.210000,-77.210000,-494.490000,-494.490000,0.730000,0.730000
Cr-Si-Te-S,6.672000,6.672000,18.953000,1.000000,181.310000,71.380000,153.210000,153.210000,54.970000,54.970000,126.340000,126.340000,0.390000,0.390000
Cr-Si-Te-Se,6.981000,6.981000,17.310000,1.000000,96.910000,12.620000,95.270000,95.270000,42.140000,42.140000,54.770000,54.770000,0.130000,0.130000
Cr-Sn-O-S,6.646000,6.646000,19.100000,1.000000,23.500000,105.000000,-445.750000,-445.750000,-40.750000,-40.750000,64.250000,64.250000,4.470000,4.470000
Cr-Sn-O-Se,6.678000,6.678000,18.916000,1.000000,34.230000,-51.320000,-42.710000,-42.710000,42.780000,42.780000,-8.540000,-8.540000,-1.500000,-1.500000
Cr-Sn-O-Te,6.166000,6.166000,22.191000,1.000000,-124.240000,-114.110000,-19.430000,-19.430000,-5.060000,-5.060000,-119.180000,-119.180000,0.920000,0.920000
Cr-Sn-Se-O,6.412000,6.412000,20.519000,1.000000,223.640000,35.340000,218.060000,218.060000,94.150000,94.150000,129.490000,129.490000,0.160000,0.160000
Cr-Sn-Se-S,6.991000,6.991000,17.264000,1.000000,117.070000,31.870000,108.390000,108.390000,42.600000,42.600000,74.470000,74.470000,0.270000,0.270000
Cr-Sn-Se-Te,6.401000,6.401000,20.589000,1.000000,151.660000,24.470000,147.710000,147.710000,63.590000,63.590000,88.070000,88.070000,0.160000,0.160000
Cr-Sn-S-O,6.308000,6.308000,21.201000,1.000000,177.420000,65.490000,153.250000,153.250000,55.970000,55.970000,121.450000,121.450000,0.370000,0.370000
Cr-Sn-S-Se,7.042000,7.042000,17.013000,1.000000,72.980000,41.800000,49.030000,49.030000,15.590000,15.590000,57.390000,57.390000,0.570000,0.570000
Cr-Sn-S-Te,6.303000,6.303000,21.238000,1.000000,140.010000,66.660000,108.260000,108.260000,36.670000,36.670000,103.340000,103.340000,0.480000,0.480000
Cr-Sn-Te-O,6.592000,6.592000,19.415000,1.000000,159.080000,99.690000,96.620000,96.620000,29.700000,29.700000,129.390000,129.390000,0.630000,0.630000
Cr-Sn-Te-S,7.143000,7.143000,16.537000,1.000000,124.940000,43.290000,109.940000,109.940000,40.830000,40.830000,84.120000,84.120000,0.350000,0.350000
Cr-Sn-Te-Se,7.359000,7.359000,15.577000,1.000000,78.610000,51.870000,44.390000,44.390000,13.370000,13.370000,65.240000,65.240000,0.660000,0.660000
Cr-Ti-O-S,6.188000,6.188000,22.029000,1.000000,11.360000,35.850000,-101.800000,-101.800000,-12.250000,-12.250000,23.600000,23.600000,3.160000,3.160000
Cr-Ti-O-Se,6.225000,6.225000,21.768000,1.000000,-105.240000,9.460000,-104.390000,-104.390000,-57.350000,-57.350000,-47.890000,-47.890000,-0.090000,-0.090000
Cr-Ti-O-Te,6.377000,6.377000,20.749000,1.000000,79.860000,137.340000,-156.330000,-156.330000,-28.740000,-28.740000,108.600000,108.600000,1.720000,1.720000
Cr-Ti-Se-O,6.106000,6.106000,22.626000,1.000000,223.720000,47.550000,213.610000,213.610000,88.090000,88.090000,135.640000,135.640000,0.210000,0.210000
Cr-Ti-Se-S,6.536000,6.536000,19.748000,1.000000,100.730000,13.450000,98.940000,98.940000,43.640000,43.640000,57.090000,57.090000,0.130000,0.130000
Cr-Ti-Se-Te,6.961000,6.961000,17.413000,1.000000,-10.400000,10.200000,-0.390000,-0.390000,-10.300000,-10.300000,-0.100000,-0.100000,-0.980000,-0.980000
Cr-Ti-S-O,5.994000,5.994000,23.479000,1.000000,210.640000,94.900000,167.870000,167.870000,57.870000,57.870000,152.770000,152.770000,0.450000,0.450000
Cr-Ti-S-Se,6.485000,6.485000,20.060000,1.000000,1214.090000,1235.740000,-43.680000,-43.680000,-10.820000,-10.820000,1224.910000,1224.910000,1.020000,1.020000
Cr-Ti-S-Te,6.695000,6.695000,18.821000,1.000000,45.970000,62.550000,-39.150000,-39.150000,-8.290000,-8.290000,54.260000,54.260000,1.360000,1.360000
Cr-Ti-Te-O,6.308000,6.308000,21.199000,1.000000,43.630000,10.560000,41.070000,41.070000,16.530000,16.530000,27.090000,27.090000,0.240000,0.240000
Cr-Ti-Te-S,6.785000,6.785000,18.328000,1.000000,120.480000,4.950000,120.280000,120.280000,57.760000,57.760000,62.720000,62.720000,0.040000,0.040000
Cr-Ti-Te-Se,6.977000,6.977000,17.332000,1.000000,101.810000,-5.540000,101.510000,101.510000,53.670000,53.670000,48.140000,48.140000,-0.050000,-0.050000
Cr-W-O-S,6.036000,6.036000,23.159000,1.000000,150.420000,14.880000,148.950000,148.950000,67.770000,67.770000,82.650000,82.650000,0.100000,0.100000
Cr-W-O-Se,6.155000,6.155000,22.273000,1.000000,-15.420000,-119.920000,917.130000,917.130000,52.250000,52.250000,-67.670000,-67.670000,7.780000,7.780000
Cr-W-O-Te,6.308000,6.308000,21.200000,1.000000,117.500000,136.150000,-40.270000,-40.270000,-9.330000,-9.330000,126.830000,126.830000,1.160000,1.160000
Cr-W-Se-O,5.990000,5.990000,23.516000,1.000000,262.900000,90.150000,231.980000,231.980000,86.370000,86.370000,176.520000,176.520000,0.340000,0.340000
Cr-W-Se-S,6.349000,6.349000,20.930000,1.000000,176.900000,94.710000,126.200000,126.200000,41.100000,41.100000,135.800000,135.800000,0.540000,0.540000
Cr-W-Se-Te,6.710000,6.710000,18.740000,1.000000,112.920000,18.160000,110.000000,110.000000,47.380000,47.380000,65.540000,65.540000,0.160000,0.160000
Cr-W-S-O,5.866000,5.866000,24.519000,1.000000,241.900000,162.350000,132.940000,132.940000,39.770000,39.770000,202.130000,202.130000,0.670000,0.670000
Cr-W-S-Se,6.328000,6.328000,21.066000,1.000000,216.230000,40.870000,208.510000,208.510000,87.680000,87.680000,128.550000,128.550000,0.190000,0.190000
Cr-W-S-Te,6.628000,6.628000,19.202000,1.000000,75.740000,57.310000,32.360000,32.360000,9.210000,9.210000,66.520000,66.520000,0.760000,0.760000
Cr-W-Te-O,6.258000,6.258000,21.543000,1.000000,-62.620000,-78.220000,35.090000,35.090000,7.800000,7.800000,-70.420000,-70.420000,1.250000,1.250000
Cr-W-Te-S,6.584000,6.584000,19.463000,1.000000,115.360000,124.000000,-17.940000,-17.940000,-4.320000,-4.320000,119.680000,119.680000,1.070000,1.070000
Cr-W-Te-Se,6.696000,6.696000,18.814000,1.000000,152.780000,97.350000,90.760000,90.760000,27.720000,27.720000,125.070000,125.070000,0.640000,0.640000
Ge-Cr-O-S,5.922000,5.922000,24.057000,1.000000,227.770000,89.570000,192.550000,192.550000,69.100000,69.100000,158.670000,158.670000,0.390000,0.390000
Ge-Cr-O-Se,6.049000,6.049000,23.060000,1.000000,223.850000,78.630000,196.230000,196.230000,72.610000,72.610000,151.240000,151.240000,0.350000,0.350000
Ge-Cr-O-Te,6.268000,6.268000,21.476000,1.000000,11.660000,-92.700000,-725.150000,-725.150000,52.180000,52.180000,-40.520000,-40.520000,-7.950000,-7.950000
Ge-Cr-Se-O,6.619000,6.619000,19.258000,1.000000,-26.690000,-81.130000,219.990000,219.990000,27.220000,27.220000,-53.910000,-53.910000,3.040000,3.040000
Ge-Cr-Se-S,6.740000,6.740000,18.572000,1.000000,-90.640000,-100.790000,21.440000,21.440000,5.080000,5.080000,-95.710000,-95.710000,1.110000,1.110000
Ge-Cr-Se-Te,7.101000,7.101000,16.732000,1.000000,98.900000,60.540000,61.840000,61.840000,19.180000,19.180000,79.720000,79.720000,0.610000,0.610000
Ge-Cr-S-O,6.592000,6.592000,19.412000,1.000000,45.260000,179.500000,-666.540000,-666.540000,-67.120000,-67.120000,112.380000,112.380000,3.970000,3.970000
Ge-Cr-S-Se,6.661000,6.661000,19.014000,1.000000,140.930000,41.760000,128.550000,128.550000,49.580000,49.580000,91.340000,91.340000,0.300000,0.300000
Ge-Cr-S-Te,6.951000,6.951000,17.463000,1.000000,69.280000,39.010000,47.310000,47.310000,15.130000,15.130000,54.140000,54.140000,0.560000,0.560000
Ge-Cr-Te-O,6.084000,6.084000,22.792000,1.000000,-170.460000,-222.690000,120.460000,120.460000,26.110000,26.110000,-196.570000,-196.570000,1.310000,1.310000
Ge-Cr-Te-S,6.760000,6.760000,18.461000,1.000000,33.020000,-33.550000,-1.050000,-1.050000,33.280000,33.280000,-0.260000,-0.260000,-1.020000,-1.020000
Ge-Cr-Te-Se,6.959000,6.959000,17.423000,1.000000,-26.290000,-35.560000,21.810000,21.810000,4.630000,4.630000,-30.920000,-30.920000,1.350000,1.350000
Ge-Hf-O-S,6.513000,6.513000,19.891000,1.000000,-101.110000,-51.760000,-74.620000,-74.620000,-24.680000,-24.680000,-76.440000,-76.440000,0.510000,0.510000
Ge-Hf-O-Se,6.471000,6.471000,20.146000,1.000000,-83.660000,-152.790000,195.380000,195.380000,34.570000,34.570000,-118.230000,-118.230000,1.830000,1.830000
Ge-Hf-O-Te,6.331000,6.331000,21.045000,1.000000,66.710000,101.660000,-88.200000,-88.200000,-17.470000,-17.470000,84.190000,84.190000,1.520000,1.520000
Ge-Hf-Se-O,6.745000,6.745000,18.543000,1.000000,14.340000,-93.190000,-591.250000,-591.250000,53.770000,53.770000,-39.430000,-39.430000,-6.500000,-6.500000
Ge-Hf-Se-S,7.197000,7.197000,16.287000,1.000000,122.350000,41.720000,108.120000,108.120000,40.310000,40.310000,82.040000,82.040000,0.340000,0.340000
Ge-Hf-Se-Te,7.508000,7.508000,14.967000,1.000000,38.230000,32.320000,10.900000,10.900000,2.950000,2.950000,35.270000,35.270000,0.850000,0.850000
Ge-Hf-S-O,6.610000,6.610000,19.309000,1.000000,247.260000,68.450000,228.320000,228.320000,89.410000,89.410000,157.850000,157.850000,0.280000,0.280000
Ge-Hf-S-Se,7.122000,7.122000,16.633000,1.000000,106.280000,42.380000,89.380000,89.380000,31.950000,31.950000,74.330000,74.330000,0.400000,0.400000
Ge-Hf-S-Te,7.247000,7.247000,16.065000,1.000000,-29.500000,34.600000,11.070000,11.070000,-32.050000,-32.050000,2.550000,2.550000,-1.170000,-1.170000
Ge-Hf-Te-O,6.740000,6.740000,18.571000,1.000000,149.080000,17.430000,147.050000,147.050000,65.820000,65.820000,83.260000,83.260000,0.120000,0.120000
Ge-Hf-Te-S,7.370000,7.370000,15.534000,1.000000,66.110000,17.850000,61.290000,61.290000,24.130000,24.130000,41.980000,41.980000,0.270000,0.270000
Ge-Hf-Te-Se,7.547000,7.547000,14.811000,1.000000,49.060000,3.590000,48.800000,48.800000,22.730000,22.730000,26.320000,26.320000,0.070000,0.070000
Ge-Mn-O-S,5.928000,5.928000,24.011000,1.000000,292.860000,58.870000,281.030000,281.030000,116.990000,116.990000,175.870000,175.870000,0.200000,0.200000
Ge-Mn-O-Se,6.015000,6.015000,23.318000,1.000000,226.580000,41.490000,218.980000,218.980000,92.550000,92.550000,134.030000,134.030000,0.180000,0.180000
Ge-Mn-O-Te,6.208000,6.208000,21.888000,1.000000,-13.540000,-124.230000,1126.670000,1126.670000,55.350000,55.350000,-68.880000,-68.880000,9.180000,9.180000
Ge-Mn-Se-O,6.391000,6.391000,20.652000,1.000000,28.260000,234.570000,-1918.770000,-1918.770000,-103.160000,-103.160000,131.420000,131.420000,8.300000,8.300000
Ge-Mn-Se-S,6.813000,6.813000,18.176000,1.000000,9.060000,8.730000,0.640000,0.640000,0.160000,0.160000,8.890000,8.890000,0.960000,0.960000
Ge-Mn-Se-Te,7.201000,7.201000,16.271000,1.000000,21.020000,-4.950000,19.850000,19.850000,12.990000,12.990000,8.030000,8.030000,-0.240000,-0.240000
Ge-Mn-S-O,6.319000,6.319000,21.126000,1.000000,118.800000,174.930000,-138.810000,-138.810000,-28.070000,-28.070000,146.870000,146.870000,1.470000,1.470000
Ge-Mn-S-Se,6.741000,6.741000,18.567000,1.000000,131.820000,40.370000,119.460000,119.460000,45.720000,45.720000,86.100000,86.100000,0.310000,0.310000
Ge-Mn-S-Te,6.953000,6.953000,17.451000,1.000000,126.580000,39.570000,114.210000,114.210000,43.510000,43.510000,83.070000,83.070000,0.310000,0.310000
Ge-Mn-Te-O,6.068000,6.068000,22.913000,1.000000,-151.350000,-154.310000,5.980000,5.980000,1.480000,1.480000,-152.830000,-152.830000,1.020000,1.020000
Ge-Mn-Te-S,6.817000,6.817000,18.155000,1.000000,-37.770000,-24.720000,-21.580000,-21.580000,-6.520000,-6.520000,-31.250000,-31.250000,0.650000,0.650000
Ge-Mn-Te-Se,6.948000,6.948000,17.474000,1.000000,42.800000,-40.150000,5.140000,5.140000,41.470000,41.470000,1.330000,1.330000,-0.940000,-0.940000
Ge-Mo-O-S,6.034000,6.034000,23.174000,1.000000,250.210000,58.000000,236.760000,236.760000,96.100000,96.100000,154.110000,154.110000,0.230000,0.230000
Ge-Mo-O-Se,6.146000,6.146000,22.333000,1.000000,199.900000,65.510000,178.430000,178.430000,67.200000,67.200000,132.700000,132.700000,0.330000,0.330000
Ge-Mo-O-Te,6.333000,6.333000,21.037000,1.000000,116.790000,58.750000,87.240000,87.240000,29.020000,29.020000,87.770000,87.770000,0.500000,0.500000
Ge-Mo-Se-O,6.708000,6.708000,18.748000,1.000000,-51.450000,-45.140000,-11.840000,-11.840000,-3.150000,-3.150000,-48.290000,-48.290000,0.880000,0.880000
Ge-Mo-Se-S,6.806000,6.806000,18.213000,1.000000,70.420000,84.130000,-30.100000,-30.100000,-6.860000,-6.860000,77.280000,77.280000,1.190000,1.190000
Ge-Mo-Se-Te,7.133000,7.133000,16.582000,1.000000,101.900000,58.220000,68.630000,68.630000,21.840000,21.840000,80.060000,80.060000,0.570000,0.570000
Ge-Mo-S-O,6.567000,6.567000,19.560000,1.000000,18.660000,-27.270000,-21.210000,-21.210000,22.970000,22.970000,-4.310000,-4.310000,-1.460000,-1.460000
Ge-Mo-S-Se,6.712000,6.712000,18.728000,1.000000,185.140000,56.950000,167.620000,167.620000,64.100000,64.100000,121.050000,121.050000,0.310000,0.310000
Ge-Mo-S-Te,6.899000,6.899000,17.724000,1.000000,141.290000,89.250000,84.920000,84.920000,26.020000,26.020000,115.270000,115.270000,0.630000,0.630000
Ge-Mo-Te-O,6.701000,6.701000,18.790000,1.000000,-72.250000,-119.440000,125.200000,125.200000,23.590000,23.590000,-95.850000,-95.850000,1.650000,1.650000
